pair_id,smiles1,smiles2,mass1,mass2,mass_diff,runtime_sec,runtime_inside_mces,distance,compute_mode,skipped,solverCalled,ilp_solver,actual_threshold,structural_lb,skipped_by_structural_lb,raw_mces_result,error_message,result_type,is_exact,is_lower_bound
39181,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](O)[C@@H](O)[C@H]2OP(O)(=O)OC[C@@H](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C[C@@H]([C@@H](O)CC1=O)[C@@H](O)[C@H](O)[C@H]2O,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,979.1510000000001,979.6539999999993,0.5029999999992469,1.046757698059082,0.003022909164428711,32.0,2,0,0,,,,0,"(0, 32.0, 0.003022909164428711, 2)",,lower_bound,0,1
39576,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,877.4739999999993,877.4739999999994,1.1368683772161603e-13,12.043435335159302,11.029709100723267,3.999999999999901,1,0,1,1,10,,0,"(0, 3.999999999999901, 11.029709100723267, 1, 1, 10)",,exact,1,0
40251,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,849.4199999999995,849.4199999999994,1.1368683772161603e-13,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
40648,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@@H](O)CCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC1OC1C\C=C/CC,919.0799999999992,919.0799999999998,5.684341886080801e-13,5.638967275619507,4.653390407562256,10,2,0,1,1,10,,0,"(0, 10, 4.653390407562256, 2, 1, 10)",,lower_bound,0,1
40818,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,905.5279999999992,905.5279999999991,1.1368683772161603e-13,8.094353914260864,7.099059820175171,2.0000000000000657,1,0,1,1,10,,0,"(0, 2.0000000000000657, 7.099059820175171, 1, 1, 10)",,exact,1,0
41289,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,877.4739999999993,877.4739999999993,0.0,6.864119291305542,5.883721590042114,4.000000000000086,1,0,1,1,10,,0,"(0, 4.000000000000086, 5.883721590042114, 1, 1, 10)",,exact,1,0
41507,[H][C@@](COC(=O)CCC\C=C/CC1OC1C\C=C/C\C=C/CCCCC)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)OC(=O)CCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,976.0479999999995,975.6629999999988,0.3850000000007867,0.9709367752075195,0.005024433135986328,43.0,2,0,0,,,,0,"(0, 43.0, 0.005024433135986328, 2)",,lower_bound,0,1
41719,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,821.3659999999995,821.3659999999996,1.1368683772161603e-13,29.64730191230774,28.655627489089966,6.0,1,0,1,1,10,,0,"(0, 6.0, 28.655627489089966, 1, 1, 10)",,exact,1,0
42724,[H][C@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,[H][C@@](COC(=O)CC\C=C/C\C=C/C[C@H](O)\C=C\C=C/C=C/[C@H](O)C\C=C/CC)(COP(O)(=O)OCCN)O\C=C\CCCCCCCC\C=C/CCCCCC,807.3389999999995,806.0749999999992,1.2640000000002374,0.9798505306243896,0.0039861202239990234,19.0,2,0,0,,,,0,"(0, 19.0, 0.0039861202239990234, 2)",,lower_bound,0,1
42727,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC,807.3389999999996,807.3389999999995,1.1368683772161603e-13,7.367116212844849,6.383626937866211,4.000000000000005,1,0,1,1,10,,0,"(0, 4.000000000000005, 6.383626937866211, 1, 1, 10)",,exact,1,0
43184,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,895.4919999999995,896.241,0.7490000000004784,0.9833018779754639,0.003009319305419922,16.0,2,0,0,,,,0,"(0, 16.0, 0.003009319305419922, 2)",,lower_bound,0,1
43917,[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/[C@H](O)CCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC,822.0739999999998,821.3659999999993,0.7080000000005384,0.9454915523529053,0.0020291805267333984,20.5,2,0,0,,,,0,"(0, 20.5, 0.0020291805267333984, 2)",,lower_bound,0,1
44130,[H][C@@](COC(=O)CCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@](COC(=O)CCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,835.3929999999992,835.3929999999996,3.410605131648481e-13,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
45494,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,881.4209999999991,880.1539999999991,1.2670000000000528,0.9804191589355469,0.004015922546386719,17.0,2,0,0,,,,0,"(0, 17.0, 0.004015922546386719, 2)",,lower_bound,0,1
46648,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC,811.047,812.1229999999991,1.0759999999991123,3.845632553100586,2.868420362472534,10,2,0,1,1,10,,0,"(0, 10, 2.868420362472534, 2, 1, 10)",,lower_bound,0,1
47236,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,919.5549999999992,919.5549999999992,0.0,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
48383,[H][C@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CCCCC,877.3889999999996,878.2259999999998,0.8370000000002165,0.9901831150054932,0.0030231475830078125,16.0,2,0,0,,,,0,"(0, 16.0, 0.0030231475830078125, 2)",,lower_bound,0,1
48534,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(=O)O[C@H](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@@H](O)COP(O)(O)=O,975.6629999999988,977.1160000000004,1.4530000000016798,1.0056445598602295,0.0029921531677246094,34.0,2,0,0,,,,0,"(0, 34.0, 0.0029921531677246094, 2)",,lower_bound,0,1
48787,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,877.4739999999994,877.4739999999993,1.1368683772161603e-13,47.10072946548462,46.09449219703674,5.999999999999994,1,0,1,1,10,,0,"(0, 5.999999999999994, 46.09449219703674, 1, 1, 10)",,exact,1,0
49512,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,841.3999999999994,840.2209999999994,1.1789999999999736,0.9926400184631348,0.001994609832763672,16.0,2,0,0,,,,0,"(0, 16.0, 0.001994609832763672, 2)",,lower_bound,0,1
50563,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(O)(O)=O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCC,947.608999999999,949.018,1.409000000001015,0.9960994720458984,0.0029938220977783203,35.0,2,0,0,,,,0,"(0, 35.0, 0.0029938220977783203, 2)",,lower_bound,0,1
51891,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC(C)C,807.3389999999996,807.3389999999997,1.1368683772161603e-13,45.60230207443237,44.57031440734863,6.0,1,0,1,1,10,,0,"(0, 6.0, 44.57031440734863, 1, 1, 10)",,exact,1,0
53002,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,975.6629999999988,975.6629999999989,1.1368683772161603e-13,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
55329,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3O)C(O)C2O)OC11CCC(C)CO1,CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)OC[C@H](COP(O)(=O)OC[C@@H](O)COP(O)(O)=O)OC(=O)CCCCCCCCCCCCC(C)C,873.0430000000005,872.9639999999996,0.07900000000086038,0.9712836742401123,0.003078937530517578,16.0,2,0,0,,,,0,"(0, 16.0, 0.003078937530517578, 2)",,lower_bound,0,1
55349,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,849.4199999999994,848.0679999999995,1.3519999999998618,0.9893496036529541,0.0029921531677246094,22.0,2,0,0,,,,0,"(0, 22.0, 0.0029921531677246094, 2)",,lower_bound,0,1
56057,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,864.1549999999997,863.1199999999992,1.0350000000005366,1.271796464920044,0.2788269519805908,14.0,2,0,0,,,,0,"(0, 14.0, 0.2788269519805908, 2)",,lower_bound,0,1
56992,[H][C@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,821.3659999999995,822.1179999999996,0.7520000000000664,0.9867234230041504,0.003070831298828125,18.0,2,0,0,,,,0,"(0, 18.0, 0.003070831298828125, 2)",,lower_bound,0,1
57158,[H][C@@](COC(=O)CCCCCCCCCC(C)C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)OC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C\C=C/CCCCC,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,976.0479999999994,975.4929999999997,0.5549999999997226,0.9769518375396729,0.003989219665527344,43.0,2,0,0,,,,0,"(0, 43.0, 0.003989219665527344, 2)",,lower_bound,0,1
57311,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)CCCCC)OC(=O)CCCCCCC\C=C/C=C\CCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/CCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,827.0459999999994,827.3289999999996,0.28300000000024284,0.9582879543304443,0.0019941329956054688,18.0,2,0,0,,,,0,"(0, 18.0, 0.0019941329956054688, 2)",,lower_bound,0,1
57775,[H][C@@](COC(=O)CCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,835.3929999999991,835.3929999999995,3.410605131648481e-13,11.653645277023315,10.662317991256714,5.999999999999804,1,0,1,1,10,,0,"(0, 5.999999999999804, 10.662317991256714, 1, 1, 10)",,exact,1,0
58609,[H]C1=C(CCCCC)OC(CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC2=C(C)C([H])=C(CCCCC)O2)COP(O)(=O)OCC[N+](C)(C)C)=C1C,[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC,895.2329999999998,894.2249999999995,1.0080000000003793,6.85586953163147,5.870571851730347,10,2,0,1,1,10,,0,"(0, 10, 5.870571851730347, 2, 1, 10)",,lower_bound,0,1
58813,[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC,810.1069999999995,810.0189999999999,0.08799999999962438,3.8288612365722656,2.8491783142089844,10,2,0,1,1,10,,0,"(0, 10, 2.8491783142089844, 2, 1, 10)",,lower_bound,0,1
59520,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCC,919.5549999999989,919.1399999999994,0.4149999999995089,0.9492602348327637,0.004020214080810547,25.0,2,0,0,,,,0,"(0, 25.0, 0.004020214080810547, 2)",,lower_bound,0,1
60002,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCC\C=C/OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,821.3659999999994,822.2059999999994,0.8400000000000318,0.949047327041626,0.003020763397216797,15.0,2,0,0,,,,0,"(0, 15.0, 0.003020763397216797, 2)",,lower_bound,0,1
61417,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC,835.3929999999991,835.3929999999995,3.410605131648481e-13,10.407165288925171,9.424402236938477,4.000000000000492,1,0,1,1,10,,0,"(0, 4.000000000000492, 9.424402236938477, 1, 1, 10)",,exact,1,0
61530,[H][C@](COC(=O)CCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCC(C)C,821.3659999999994,821.3659999999995,1.1368683772161603e-13,37.41051006317139,36.390270709991455,5.999999999999776,1,0,1,1,10,,0,"(0, 5.999999999999776, 36.390270709991455, 1, 1, 10)",,exact,1,0
62994,[H][C@](COC(=O)CCCCCCC\C=C/CCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,[H][C@](O)(COP(O)(O)=O)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC[C@@H](O)\C=C/C=C/C=C/[C@@H](O)C\C=C/CCCCC,905.4429999999996,905.0089999999998,0.4339999999998554,0.9741499423980713,0.003024578094482422,27.0,2,0,0,,,,0,"(0, 27.0, 0.003024578094482422, 2)",,lower_bound,0,1
63126,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,[H][C@](COC(=O)CCCCCCC\C=C/CCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,927.1629999999994,927.4489999999995,0.2860000000000582,0.9430623054504395,0.00400090217590332,21.0,2,0,0,,,,0,"(0, 21.0, 0.00400090217590332, 2)",,lower_bound,0,1
63233,[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,837.3239999999994,837.0849999999992,0.23900000000014643,0.9275186061859131,0.0031316280364990234,15.0,2,0,0,,,,0,"(0, 15.0, 0.0031316280364990234, 2)",,lower_bound,0,1
63557,[H][C@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,907.4589999999989,908.2959999999988,0.8369999999998754,0.9469285011291504,0.003016948699951172,16.0,2,0,0,,,,0,"(0, 16.0, 0.003016948699951172, 2)",,lower_bound,0,1
63994,[H][C@@](COC(=O)CCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC(C)C,961.6359999999991,961.635999999999,1.1368683772161603e-13,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
64113,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)C(O)=O,840.221,840.133,0.08799999999996544,4.156117677688599,3.1557772159576416,10.000000000000245,1,0,1,1,10,,0,"(0, 10.000000000000245, 3.1557772159576416, 1, 1, 10)",,exact,1,0
64586,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCC,[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,849.4199999999993,849.4199999999995,2.2737367544323206e-13,8.379112958908081,7.38969874382019,4.0000000000001705,1,0,1,1,10,,0,"(0, 4.0000000000001705, 7.38969874382019, 1, 1, 10)",,exact,1,0
65065,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC2=C(C)C(C)=C(CCC)O2)COP([O-])(=O)OCC[N+](C)(C)C)C=CC1=O,877.4739999999994,878.138,0.6640000000006694,0.9553685188293457,0.0030975341796875,25.5,2,0,0,,,,0,"(0, 25.5, 0.0030975341796875, 2)",,lower_bound,0,1
65124,[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,863.4469999999993,863.4469999999993,0.0,60,,,,1,0,,,,0,,Exceeded 60 seconds,unknown,0,0
65156,[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC(C)C,[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCC,835.3929999999995,835.3929999999995,0.0,57.0699303150177,56.06169819831848,6.0,1,0,1,1,10,,0,"(0, 6.0, 56.06169819831848, 1, 1, 10)",,exact,1,0
66784,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,820.1019999999995,821.3659999999996,1.2640000000001237,1.0043361186981201,0.0030870437622070312,20.0,2,0,0,,,,0,"(0, 20.0, 0.0030870437622070312, 2)",,lower_bound,0,1
67093,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,961.6359999999987,961.6359999999988,1.1368683772161603e-13,22.38196587562561,21.384968042373657,6.0,1,0,1,1,10,,0,"(0, 6.0, 21.384968042373657, 1, 1, 10)",,exact,1,0
67901,[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCC1OC1C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,835.0689999999997,835.3929999999993,0.3239999999996144,0.99131178855896,0.0029916763305664062,19.0,2,0,0,,,,0,"(0, 19.0, 0.0029916763305664062, 2)",,lower_bound,0,1
